id,title,excerpt,content,createdAt,anonymousSchool,anonymousDepartment,gender,forumName,forumAlias,topics,commentCount,likeCount
238955300,YZ & Al Rocco,剛進入英文補習班的新同學，Vs 海歸回來的英文老師，歌是真的不錯聽 推！,"剛進入英文補習班的新同學
Vs 海歸回來的英文老師

歌是真的不錯聽 推！

https://youtu.be/zyflFsL_WPw",2022-05-21T23:45:29.401Z,FALSE,FALSE,M,嘻哈,hiphop,"['音樂創作', '台灣', '饒舌', '嘻哈', '創作']",1,1
238955298,請益 重複隔離,如題，請問如果確診隔離後，又因同住家人染疫所以再度隔離，時間不重複，請問是可以請領2次還只可請領一次隔離補償呢？另外想請問，當時是綠色通道PCR陽性接獲簡訊，然後點選網址直接是隔離通知書，但沒有寫說是,"如題
請問如果確診隔離後，又因同住家人染疫所以再度隔離，時間不重複，請問是可以請領2次還只可請領一次隔離補償呢？

另外想請問，當時是綠色通道PCR陽性接獲簡訊，然後點選網址直接是隔離通知書，但沒有寫說是確診，屆時請領保險是如何提供確診證明？

感謝????",2022-05-21T23:44:26.262Z,FALSE,FALSE,F,保險業,insurance,"['請益', '隔離', '確診']",2,1
238955297,#分享 彩色造型餅乾做法（少糖霜）,分享之前做彩色造型餅乾的過程，（不知道到底算美食還是手作），當初是希望做出少糖霜可是又可愛的餅乾，其實做法蠻累的，有興趣的可以玩看看，也有書可以參考，好  開始吧，1.用天然色素加餅乾麵團，烤溫跟時間,,2022-05-21T23:44:05.708Z,FALSE,FALSE,F,美食,food,"['造型', '餅乾', '甜點', '分享']",3,12
238955295,總感覺小帳比本帳還歐洲欸??,最近遊戲出了本命角的ur+卡片，拉了40抽 最高都只有ssr就算了，還都是最不喜歡的角色，然後小帳想說剛好有10張免費卷，拉完之後 心裡默念ㄎㄅ，1.5%機率還給我雙蛋黃…,"最近遊戲出了本命角的ur+卡片
拉了40抽 最高都只有ssr就算了
還都是最不喜歡的角色
然後小帳想說剛好有10張免費卷
拉完之後 心裡默念ㄎㄅ
1.5%機率還給我雙蛋黃…",2022-05-21T23:42:59.129Z,FALSE,TRUE,M,遊戲,game,[],1,0
238955293,#料理 第一次用快煮鍋做豬油飯,搭早，敝人不才在下本樓主我，突然有一個想法。不知道尼們會不會喜歡吃豬油拌飯，之類的米飯。個人是還蠻喜歡的啦（ ? ?ω?? ），一個瞬間，我想試著，在煮米飯的時候，跟豬油拌飯的調味，一起煮，●加熱化開豬油,"搭早，敝人不才在下本樓主我，突然有一個想法。不知道尼們會不會喜歡吃豬油拌飯，之類的米飯。

個人是還蠻喜歡的啦( ? ?ω?? )?

一個瞬間，我想試著，在煮米飯的時候，跟豬油拌飯的調味，一起煮
https://sticker-assets.dcard.tw/images/b20d6fa9-1f28-4144-a78b-4189355e078a/orig.png
●加熱化開豬油，加水煮熱
https://i.imgur.com/oHZfjeQ.jpg
●準備白米、蔥酥跟蒜酥
https://i.imgur.com/X3HPwKU.jpg
●白米、蔥酥、蒜酥、胡椒鹽，
攏吼蕊啦
https://i.imgur.com/aOt16mx.jpg
●把水煮乾，燜15分鐘
https://i.imgur.com/Oq2tkXa.jpg
噹啷
https://sticker-assets.dcard.tw/images/d0764c8b-f751-44ed-a719-51fce3089b3f/orig.png
：好香喔！怎麼那麼香
男朋朋聞香而起，給他嚐嚐看。
：哦！好好吃哦！你好厲害

這就是我要的反應。
啾咪喔",2022-05-21T23:42:51.914Z,FALSE,FALSE,M,烹飪,cooking,"['料理', '食譜', '在家輕鬆做', '日常', '快煮鍋']",2,15
238955292,第一次接吻就舌吻?了??小? 男生?怎么想我？,520?天，我留了20多?的初吻?于被?昧?象A拿走了。?程也?得很突然，他送我到家后，我?在?上聊天，突然他就把我的椅子放平躺下，然后靠??，????我的??，鼻?也蹭?我的鼻?。A：“我可以?你?,"520?天，我留了20多?的初吻?于被?昧?象A拿走了。?程也?得很突然，他送我到家后，我?在?上聊天，突然他就把我的椅子放平躺下，然后靠??，????我的??，鼻?也蹭?我的鼻?。

A：“我可以?你?？”
我??不是男女朋友???然是不能?，?竟我?有?任何??，不想?展?么快，可是我又好想和他??哦
我：“你不可以?我，但是你可以?我??”
然后??完，突然他的嘴唇就?下?了！??始伸舌?！

我一?始懵了，但想??都?了就好好享受，?一?不懂?吻的人?他?怎么做，然后慢慢?怎么?吻，?程中又?得kiss是很美好的事，就抱??了??小???

?程中他有?我能不能做他女朋友，我本??子一?答?了，下一秒?得??莫名接吻就成了男女朋友，不是很奇怪?，就拒?了他??

然后我?一?天都在想，我第一次接吻，?是在和?不是男朋友?的男生下舌吻了??小?，男生?怎么想我？

521后?面，他要求??抱抱前也??我，我也拒?了，因?我不想在不是男女朋友的情?下做?件事?? 他听到我拒?后也?有??要求??抱抱了，但我就好寂寞好空?（可能solo了二十多年，那?欲望需求一下子??出?），想?我什么?候到底有男友可以理直气?地做?件事啊！",2022-05-21T23:42:47.277Z,TRUE,TRUE,F,感情,relationship,"['接吻', '男生', '感情', '曖昧', '愛情']",6,1
238955288,#推薦 找類似風格的歌,跟大家推薦一首最摯愛的歌，適合夜深人靜EMOㄉ時候聽（?????????），但其實不知道這算哪種風格，就覺得鬆鬆的 簡單 旋律好愛 淡淡憂傷的感覺 下雨天也好適合 如果這種時候有個不錯ㄉ曖昧對象跟你聊很久很深,"https://youtu.be/Kf-_Tod46aI
跟大家推薦一首最摯愛的歌
適合夜深人靜EMOㄉ時候聽(?????????)
但其實不知道這算哪種風格
就覺得鬆鬆的 簡單 旋律好愛 淡淡憂傷的感覺 下雨天也好適合 如果這種時候有個不錯ㄉ曖昧對象跟你聊很久很深 會有真的愛上了的錯覺的那種感覺（？
不知道有沒有人也偏愛這種類型
希望有推薦歌單><！
謝謝大家分享????",2022-05-21T23:40:51.751Z,FALSE,FALSE,F,音樂,music,"['請問', '饒舌', '嘻哈', '音樂', '歌曲']",2,2
238955287,朋友同住家人確診，生意場繼續營業,朋友家裡有人確診，他們是同住的家人，家裡做武市的（客人去現場消費的），然後店面繼續營業，客人照接，衛生所也沒去衛教一下，說明一下營業場合是否需要停業，當事人如果不自覺，我們外人應該怎樣做呢？,"朋友家裡有人確診

他們是同住的家人，家裡做武市的（客人去現場消費的）

然後店面繼續營業，客人照接

衛生所也沒去衛教一下,說明一下營業場合是否需要停業

當事人如果不自覺，我們外人應該怎樣做呢？",2022-05-21T23:39:49.686Z,FALSE,FALSE,M,COVID-19,2019_ncov,[],4,4
238955281,如果盛行的病毒是殭屍病毒,舉凡惡靈古堡、屍速列車 這都是國外的情形，在台灣如果每天殭屍病毒確診6萬人會是什麼情形？我準備好武器了就是左邊的枕頭 對象是自己,"舉凡惡靈古堡、屍速列車 這都是國外的情形

在台灣如果每天殭屍病毒確診6萬人會是什麼情形？

我準備好武器了就是左邊的枕頭 對象是自己",2022-05-21T23:38:32.620Z,FALSE,TRUE,M,閒聊,talk,"['隊友', '找人', '病毒', '殭屍']",1,0
238955279,公司制度不太好但至少待的下去還要待嗎？,如題，所謂的制度不好，是指董事長超級獨裁，而且會對員工重女輕男（男生要求要大夜），然後人事只會拍董事長的馬屁，明明人超級缺但就是不找人，男生只有我跟主管…（都要大夜），我自己大夜本身是還好，因為我本來,"如題

所謂的制度不好
是指董事長超級獨裁
而且會對員工重女輕男（男生要求要大夜）

然後人事只會拍董事長的馬屁
明明人超級缺但就是不找人

男生只有我跟主管…（都要大夜）

我自己大夜本身是還好，因為我本來就很夜貓

但人事跟董事長就是很愛看監視器然後問我們在幹嘛

薪水32k算可以活下去
而且又是人生第一份正職…

不知道…
但就是覺得公司很奇怪??

不知道各位怎麼想",2022-05-21T23:37:58.528Z,TRUE,TRUE,M,工作,job,"['公司', '制度', '工作', '請益']",2,0
238955275,#發問 有藍頭願意當我兄弟尋找會開車,有藍頭願意當我兄弟尋找會開車有駕照的能夠一起下遠程的好兄弟，不然我同性朋友們都好少也沒有同性朋友,"有藍頭願意當我兄弟尋找會開車有駕照的能夠一起下遠程的好兄弟

不然我同性朋友們都好少也沒有同性朋友
https://sticker-assets.dcard.tw/images/d417f1d1-22b9-4e19-a4e3-13ead086d78f/orig.png",2022-05-21T23:35:13.283Z,TRUE,TRUE,M,問答,ask,"['藍頭', '兄弟', '尋找']",4,0
238955271,[?What's in my bathroom?] 浴室改BOM,***********細部圖請看留言***********，（金拍謝最近迪卡貼兩個圖以上就會當），各位同學大家好，去年剛搬家發表過這間浴櫃很醜的浴室，就不貼連結了有興趣的同學可以自己找。租這間全新裝修,,2022-05-21T23:32:11.755Z,FALSE,FALSE,F,居家生活,house,"['WhatsInMyRoom', '浴室', '清潔', '收納']",6,21
238955266,找女生一起玩APEX,如題，身邊的女生朋友都沒有人在玩QQ，在社團或大群也永遠只找得到男生，可是我也想和可愛的妹子一起打，我均傷200 很爛，今年才開始玩，歡迎不嫌棄我爛、或是跟我一樣沒有很強的妹子，底下留DC++ 拜偷了,"如題
身邊的女生朋友都沒有人在玩QQ
在社團或大群也永遠只找得到男生
可是我也想和可愛的妹子一起打??????

我均傷200 很爛
今年才開始玩
歡迎不嫌棄我爛、或是跟我一樣沒有很強的妹子
底下留DC++ 拜偷了～～～～

喔對了打遊戲的時候我髒話滿多的??????
會噴髒話的妹子也ok????
但還是要尊重、友善
開心打 不氣氛",2022-05-21T23:29:53.244Z,FALSE,FALSE,F,APEX 英雄,apex_legends,"['女生', 'apex', '遊戲', '新手', 'APEX英雄']",33,8
238955265,拍照、穿搭、咖啡廳有興趣的夥伴,有喜歡拍攝跟穿搭的朋友想一起出去走走，拍照的嗎～早午餐或咖啡廳網美景點的，主要是台南為主?因為身邊沒有這種興趣的人，想找喜歡穿搭拍照的夥伴一起～,有喜歡拍攝跟穿搭的朋友想一起出去走走，拍照的嗎～早午餐或咖啡廳網美景點的，主要是台南為主??因為身邊沒有這種興趣的人，想找喜歡穿搭拍照的夥伴一起～,2022-05-21T23:29:01.975Z,FALSE,TRUE,F,旅遊,travel,"['拍照', '咖啡廳', '穿搭', '台南']",5,5
238955252,徵做臉麻豆（新北台北）,因為疫情關係來幫忙徵麻豆啦～有人想做臉嗎？是免費的～～～～+20開放表單,"因為疫情關係來幫忙徵麻豆啦～
有人想做臉嗎？
是免費的～～～～
+20開放表單",2022-05-21T23:21:32.880Z,FALSE,TRUE,M,美妝,makeup,"['麻豆', '保養']",3,47
238955250,這樣還有機會嗎,我最近喜歡一位學妹，可是學妹卻喜歡一個不喜歡他並且有女朋友的人，學妹還說可以等他分手在追他，只因那個人對她很好，這樣還有機會嗎？這樣算暈船嗎？,我最近喜歡一位學妹，可是學妹卻喜歡一個不喜歡他並且有女朋友的人，學妹還說可以等他分手在追他，只因那個人對她很好，這樣還有機會嗎？這樣算暈船嗎？,2022-05-21T23:19:14.132Z,TRUE,TRUE,M,感情,relationship,"['暈船', '感情', '愛情']",2,1
238955249,我婆的定義是什麼,RT，想問大家對婆的定義是什麼，看到這篇又突然想起來這個問題，之前跟男友討論過，原本以為可愛即我婆，但男友說也不一定，所以想問大家對我婆的定義是什麼，自己想法是有心動到的才能算我婆我公（？然後我會看動,"RT
想問大家對婆的定義是什麼
看到這篇又突然想起來這個問題
之前跟男友討論過
原本以為可愛即我婆
但男友說也不一定
所以想問大家對我婆的定義是什麼 
自己想法是有心動到的才能算我婆我公（？

然後我會看動畫也有在追星
所以希望底下不要像原文一樣開臭追星族 
謝謝泥??",2022-05-21T23:18:57.837Z,FALSE,TRUE,F,動漫,acg,"['男生', '可愛', '女生', '閒聊']",16,6
238955248,咖啡廳讀書的學生,我自己會去咖啡廳辦公，或是去跟朋友聊天，無論何者都是主餐點心飲料點滿，然後包包放腳邊不佔另一個位置。不過我發現去那邊讀書的學生，好像都覺得那邊是圖書館還是怎樣，我音量都有刻意壓低一整群一直瞪我，甚至隔,"我自己會去咖啡廳辦公，或是去跟朋友聊天，無論何者都是主餐點心飲料點滿，然後包包放腳邊不佔另一個位置。

不過我發現去那邊讀書的學生，好像都覺得那邊是圖書館還是怎樣，我音量都有刻意壓低一整群一直瞪我，甚至隔壁桌正常音量說話還被他們喊安靜——怕吵為什麼不自己戴耳機？？？？？

然後是有插座的位置，都會有一個人佔兩個的狀況，把背包當成自己女朋友，專屬一個位置，導致有一組位置（插座兩個）都被放背包。我想辦公所以靠過去請對方讓個位置，還他媽被斜眼瞪（真想拿蛋糕塞他眼睛），看起來打算要讓我知難而退，但我不打算走，還越靠越近開始把東西放上桌，他才開始收東西。

遇到這種我真的一把火耶，如果他不讓我就叫店員，店員應該都會處理吧……只是連鎖咖啡廳好像都很多這樣的人——是我的想法怪還是真的咖啡廳就是學生讀書為大？",2022-05-21T23:18:56.251Z,FALSE,FALSE,F,閒聊,talk,"['咖啡廳', '讀書', '學生', '閒聊']",3,0
238955245,#經驗分享 有沒有人第一次F1被AP，續簽沒被AP的（或是一樣被AP也求分享）,俗話說，一日AP，終身AP，有沒有人可以分享一下自己的經驗，本人目前STEM OPT中，F1簽證八月底到期，I20到明年七月，疫情開始還沒回過台灣，實在很想下半年找機會回去，求分享一下第一次有被AP的,"俗話說
一日AP，終身AP

有沒有人可以分享一下自己的經驗

本人目前STEM OPT中
F1簽證八月底到期
I20到明年七月
疫情開始還沒回過台灣
實在很想下半年找機會回去

求分享一下第一次有被AP的人
續簽F1的經驗～～",2022-05-21T23:17:58.001Z,FALSE,TRUE,F,留學,studyabroad,[],0,0
